vibration_rms,temperature,rpm,acoustic_db,risk
4.686849243719129,78.4468219285101,2232.061422836081,86.15025562066931,0
3.327268956433745,,1875.867066129508,80.3437974703767,0
5.35052644477583,66.46434742902039,1711.626893503804,83.56803826234666,0
12.501228807737377,95.5853642164548,2866.9609094665834,81.56154594448618,1
8.58712515173469,84.01178154469343,1794.1162573435377,81.43772475763595,1
,70.6054302883581,1870.4368402846997,76.56064703749743,0
4.918561260929675,78.38302524844428,2331.3190226092597,90.35730635792,0
5.2625626849329326,66.99782110871747,2206.778857141442,82.25384498738492,0
,81.88856752121578,2039.493578062863,89.6535042206542,0
4.78062920551246,79.28362198791056,,89.27516928557716,0
5.635313518751449,89.7619787139966,,79.85600117393403,0
6.793334590843509,,,80.64635505730861,1
5.026055300159681,79.55863926070359,1906.091583558616,95.24201183742274,0
3.472759592822497,74.24905069711549,2337.7785224966788,92.00370376770856,0
5.704096780862788,84.9384444327657,2323.186322379552,84.87392594668758,0
14.904209825506843,96.68733636274295,3215.933208035868,86.0294924256694,1
3.656611232408972,78.9175299573228,2076.3107816328384,82.47661438821125,0
4.6555801735434805,75.98089115972387,2146.847924951503,86.72941085680137,0
3.88787259597364,74.09691282651721,2353.5468220827725,82.13127239711011,0
6.233308201281448,75.78707700121994,,76.87058494280646,1
3.036647389805812,75.38785695433633,1874.6914730524468,79.71377685395579,0
3.4859720277434003,72.91326353000811,1887.8642908680347,85.08437099140235,0
,75.96334099030717,2059.6387384434347,80.47573105798965,0
6.846117130704558,86.05640200418061,,,1
4.964786950957999,,1964.185271158952,,0
7.968059742782646,106.342712902265,3074.1367795575634,81.87058430999203,1
7.910116655786017,74.13185550546262,1452.1865372086795,,1
,91.13711209565272,3183.6205254486285,85.98992219056042,1
1.2084615512078218,,2280.59355467579,84.96134231474662,0
5.97346020684451,82.38014376309108,1885.058846042381,88.5158558922826,0
4.222535837549525,85.1758845830301,2135.8477069679525,86.9224343733894,0
7.182997949051926,72.56612023779478,2307.4975921096707,83.16056295073943,1
,58.14554222242192,2245.6707856924854,83.28146008588996,0
4.077251777195254,72.85000556966986,1649.9823192042477,,0
,81.29715275848203,2146.8156033660443,83.28407713051033,0
7.22959379711352,,1948.593036589188,88.85907957720978,1
5.902627055781049,81.15569148594518,2020.708142629525,90.19994948904854,0
5.0249349475483065,72.95523292838983,1817.9570247575464,88.84122067234667,0
,78.96911445159974,2437.034267280209,77.82323253380225,0
3.321276475126765,67.63371802452264,2260.015454975644,89.33258085064294,0
2.612180966732957,74.71428290658775,1815.057209006758,77.64592550691172,0
4.05455141198896,52.26080597672676,1666.347348272442,88.59246929648938,0
5.098001214785258,72.3716395326148,1903.581842255538,83.52886189371578,0
5.644923398398068,65.30588792597715,2108.6256615228262,,0
4.756967241365484,83.60852062557771,,79.67020660842174,0
4.922711781456863,,2313.283206192061,89.68467053082459,0
2.653457310843791,79.99905289455101,2197.479930545213,,0
,87.64218155043844,2242.3922564382265,82.32618035658729,0
4.735652936449532,66.40285309127627,2081.713850152609,81.00762148892386,0
7.201330892618248,88.75180934541235,1652.6753174472524,77.98286058871,1
4.9326185261401,79.22715034466626,1951.0753672132744,85.37811027035387,0
5.5064223046453264,73.4441877598218,2265.0224349771665,92.22435647134785,0
6.33115566945533,84.60938417400614,,,1
5.521624102777666,66.34990102929899,2125.7725921559368,85.38862314834499,0
6.194291964722728,63.94392745083977,1920.3129211884668,89.46672510027008,1
6.923957773734696,68.23282754644768,,,1
5.423173383214566,69.64604186121488,1969.1639839884724,,0
5.949269364477997,66.98502725770155,,,0
5.198929194933337,85.21867289522709,1836.0780701346391,85.7803077016904,0
6.387647619470992,72.67382910908458,1941.0721887858329,87.14991481842571,1
3.8037555427168233,78.77290805176096,,82.68616108449467,0
7.849696987713378,68.89782550573621,,84.69002280042805,1
5.206610698036582,61.350526104152856,1926.386060602992,,0
3.6003136581998416,77.87257202439122,2363.188886281546,88.3056132693221,0
4.996644288933396,60.268292295898654,2382.1869626352272,80.73587131348928,0
4.718163394718115,74.17786698468777,1979.738508819564,84.7938311655694,0
5.931453410153251,66.79959542658442,1747.8878168631627,92.6480218762108,0
4.685387236818736,91.63800152658128,1478.5255305666656,89.65624061034374,0
4.739458413527016,80.83839798251744,1631.990731743302,90.39671619555482,0
1.7089596137655922,76.21848854377582,1656.541293775335,85.09772736071214,0
8.950120279504592,111.23837848684867,3144.6174068653763,86.2839902547441,1
1.338563092290469,67.34730928188765,2028.9561468067368,89.0089446668117,0
2.936938061608916,80.98174339975739,2097.401131022997,91.24102211812372,0
6.028986189999792,77.17153402832372,1444.8947477662186,77.19358834846845,1
6.025077125145383,73.59844314417134,1700.5083926956845,79.73823477180062,1
6.322733634058873,85.62833596686103,2221.769944111572,90.2377764056106,1
,80.25089309061936,,,0
5.341644127882913,78.11555902441279,1963.1986803286009,82.31311684296769,0
4.881920448842047,63.17722277055135,2141.2105896500307,79.98335605201758,0
4.095784595824948,67.61237270847703,2408.949451533954,82.77993319382357,0
6.915930137982979,76.51620688215125,1944.7393841157373,79.3905228663047,1
6.008971670239915,75.47891866736796,2017.3424506645172,93.3643770909299,1
5.430812329813456,,2048.1492296828264,84.9102557920777,0
,95.5008272650834,2598.027408818498,,1
6.113111365003525,,1475.1609338952435,87.35230670067132,1
2.3833179871609707,80.98510802510654,2170.805753697202,88.84938067706628,0
4.551909072938687,74.68428540952671,1971.2994378102344,88.78355262621855,0
3.070376891994723,72.66847561225896,2141.6929315460447,89.29448777563029,0
3.487910833021709,65.41591928431764,,,0
4.6291645874377805,75.98195782270598,1987.7587422853876,83.80853278017256,0
8.28013865692647,77.54989783492351,2177.852644866374,88.0761266217691,1
6.755487880020571,66.83481013401585,2778.22755026096,,1
3.800737925753932,78.86012134449301,2202.009047350518,,0
6.259465054028329,73.33073427443085,,86.59505505769926,1
7.481734232885678,57.97027000597946,1894.060079494324,88.14074032924151,1
,68.76619551754393,1886.6464729040365,77.8892761505192,0
5.338790510948034,73.3572854912488,1551.0892068424962,87.85898259955579,0
3.0583459879607537,91.23427871942744,1917.4774520746407,84.0651037685931,0
5.969623754156506,81.079141283556,2183.207270455436,87.82983084345753,0
5.012374290674167,63.99831315040351,1681.4419702308012,88.10772676941932,0
6.241486943582561,78.18836186307763,2262.120662762648,91.43166024447665,1
,61.51621606014538,2121.9437052710846,90.41381459048482,0
6.726904490916489,83.5776837311762,1816.4416695072405,,1
4.771192615857864,71.11311659150374,1964.617590665538,90.77468127666496,0
7.146968058808259,74.56092693289531,2399.5804519102585,86.16551593926378,1
4.647236437204148,85.41242699478427,2183.3869533764664,,0
6.852467805651531,64.50224985673584,2002.195913724537,88.49126833271333,1
4.040622653705444,62.658013439637855,1940.5791707597537,87.92832380573209,0
7.4969824715722915,71.74363390955921,2019.152267612915,83.76373505304696,1
,83.4218079015201,1872.059110514424,86.61929363523308,0
3.172559369752639,62.58356549475734,1473.8126235702464,84.85961413286162,0
3.906799642182163,51.22161133524164,2510.5444776336826,81.58426836615978,0
4.422233295276132,,2038.8312497998504,90.1618429655054,0
5.96918783145607,81.37587268811137,2099.5368162806344,85.22079697012036,0
5.878568772837239,85.43405206010834,1985.523062530773,93.1948330307954,0
4.943483617678496,68.85883233946186,1816.220799818853,78.49803091920067,0
4.445666083585829,72.85330059413647,1953.5188797628075,82.77288490862654,0
8.653934983946511,85.61492762939565,,85.13055534676349,1
7.614964126715431,60.22863058588803,2569.271624513326,89.54952439051566,1
6.001820066570341,74.28900014216356,1691.3720003944009,86.59787749040873,1
4.838747785619529,76.84847058258478,,86.241891016723,0
5.715887177022687,76.46851447835648,1889.9351989034,80.49094482978342,0
6.067889338268246,71.46929995604543,2322.018931213094,80.37223441108212,1
,75.64287404621582,2003.627249815664,86.29001864115962,0
4.607923179408388,54.188435899528855,1690.9660509923845,79.54357602472656,0
2.377345959715066,,2313.584590189335,82.87248899884268,0
5.843423859226816,76.12657180114945,2182.75015669637,87.00366931634343,0
5.380905534866857,,2134.608739304113,81.07070291089289,0
4.2605444554930925,,,91.42142384944722,0
7.558633771259715,77.09756081874603,2598.590475145613,,1
3.1778631590930044,72.08886923467666,2546.273723759028,78.7143200066468,0
3.4769083018797677,77.01316956003802,1828.3211642491765,81.27051502727205,0
5.7236891148754845,,,75.85689102202019,0
6.566907055547858,72.23312101377306,2095.792047439725,81.86963454980747,1
7.634236085935639,79.12259541992594,2124.7739540344373,,1
4.459506381437589,74.55622016668127,1576.9322920891675,83.34442023090057,0
6.819671052230356,69.97072999104371,1957.403558652951,86.84318897446387,1
4.029408297916636,78.40626305609271,1796.7941024158588,78.91066272687303,0
4.590295902204097,80.71048391862713,2207.014703723328,88.19190101832763,0
5.583270372133296,59.88959115351936,2267.770125100701,82.77956308828661,0
,86.45569452623647,,85.04867872913162,0
2.604987004522162,71.42793431199597,1994.4912839989324,84.6285019944278,0
7.118140049749032,78.1240595863388,2280.465376198563,,1
7.5185356972377955,87.83476468075557,1953.3302594216389,80.38766267304086,1
,66.19312554012619,,88.8711778760137,0
5.029388042966509,66.8158651918611,2087.791366906771,86.59596863000678,0
5.705592598160424,73.27233290708573,2085.4150579881566,,0
,68.73081181951412,1932.1712554829253,86.29863294201007,0
3.3022758249288424,90.1191722729826,1695.8547989660726,85.57196253923686,0
3.64742683147432,67.02835509815807,1719.6174631437432,78.09595752533293,0
4.869898732504599,,2177.338128613829,83.91853321295532,0
6.701618063143126,75.62100617988341,2004.864563879721,84.89046271838502,1
5.074284520052994,64.52491097209365,1965.3719388481936,92.81242879309028,0
,98.05754055616342,2694.027489419412,87.74782652839471,1
6.106496536526797,75.76782433027809,1923.702788629812,91.14424472683812,1
0.7459626073851683,71.40319591500094,2261.727948622035,87.3901508235789,0
6.923469369728074,,1916.1889795329928,82.15478709220208,1
4.68451657446165,64.79078267570057,2185.912943885043,85.94489458505693,0
3.136957835051693,77.08213554441822,,81.24337772091727,0
2.6096850160950456,88.5925405259581,,83.46245049362831,0
7.027963927745478,75.82704589969185,2401.894576599878,84.17693202529131,1
5.044285127433066,79.01383594904777,1994.8598606623727,91.42247933026049,0
5.88217050933899,81.15469816228075,2072.295918279681,76.67703789843608,0
5.391107914251439,,,89.82327368286417,0
5.455245937553532,86.19188340705718,1945.08263691226,81.25281906016247,0
4.316422972006155,74.9459409773872,2152.38151130215,79.51168325092155,0
3.8205804247670665,88.16468436818157,,,0
,,2050.211273278928,87.92759227693753,1
5.030768512142872,89.83694693944874,2025.1977681612016,,0
3.780510089186709,,2259.2897246645607,93.2393800069496,0
6.718298337041683,75.10664818764559,2083.6096287121304,87.23489534777794,1
5.433466329363215,75.35530281946426,2369.517974589111,84.37409049550736,0
4.423332489183188,85.93773489156645,1751.602621101491,86.37170550928538,0
5.278952422563584,78.7186558865263,2033.981141804587,89.97387651338386,0
4.446716107237805,60.07336872243543,,81.88249869895954,0
8.266283425515399,65.41752119342173,1732.68637656123,82.39244566987448,1
6.260701660499434,75.49824536619292,2239.0737505228367,83.76415994160837,1
5.443014814870405,77.43038986328179,2581.1683264632047,76.58166880493867,0
7.56319090940756,74.87855474423635,1995.7484813790425,85.55231363367018,1
6.354230942288497,84.68752974973603,,77.4554851841959,1
4.545881111928703,,,85.21223725173047,0
4.416708094362926,78.55580601048356,1821.6038325232064,88.461159024541,0
5.24121713407406,61.19267211583939,,83.09249415742465,0
4.770404173975809,81.57243295517611,,91.70846348074748,0
5.513166706921802,74.15166619105814,1652.010404762067,,0
5.718538155472439,78.60202150677213,2426.0255195147797,,0
6.707183809461909,,1971.2225765191904,87.70054822562768,1
4.956680931718907,86.16058848172291,1913.5201677382076,78.13586700675724,0
4.486520408610048,81.37314979587211,2222.2884561969518,95.84317719616212,0
1.3879358475931456,79.94745707280092,1719.562224286028,84.74501885798414,0
6.428106156263298,74.80622223094912,1808.2839904988616,81.49006391137748,1
5.269797196594473,79.3408545816267,2017.0180673121552,79.37165122086394,0
6.326468698718674,69.90116114480774,,84.1199278893613,1
1.166598510239468,80.35744368381432,,84.49037251044017,0
8.49915171588237,,2062.0812856289704,85.41058211415866,1
5.479686898016046,83.91996016137308,2019.529433809004,83.80881537510416,0
6.166962613417646,70.18100472347231,2100.0589638816937,87.53290124046038,1
3.268545324968348,75.07904005493226,2050.4132262823136,83.44948066934701,0
6.298651705323911,65.43789860259697,1742.506931305766,77.26014353103811,1
,78.7643202388409,2011.519805408288,84.40255401740143,0
4.830536750250103,78.31561817193919,1731.577835270562,75.53008938650689,0
8.081315383752214,58.03219239839513,2020.270635725206,86.41508252356556,1
5.638030950907756,64.42830338842103,1879.83801462794,81.08279907886946,0
6.836185319827461,72.64241708384371,1990.026404062072,90.25629992609842,1
,64.75001691408521,1648.9401084346027,81.205005218928,0
5.232771963657359,77.93709730587092,1966.4549473307688,,0
,77.74560660852055,2129.839686409472,83.26644173325539,0
9.41161246315394,74.10658868841685,2418.340986538131,92.01277920826234,1
5.278190279104998,68.8411274981379,1852.6369000153204,83.53938954720715,0
5.260062684105142,85.0290956776775,1604.39300649409,81.63802805797323,0
7.264649108775589,89.69895086006636,2204.209252857745,87.74895380158115,1
5.562299571297035,71.75156617292329,1654.850323525087,83.25684108150546,0
6.0694282075871335,70.18458233712654,1890.9611396231287,,1
6.298912444877971,79.91564296597528,1935.594878622252,83.08864059718483,1
3.292546809030837,72.60716609472588,1982.591636674973,84.821573871268,0
7.752904124013726,,2172.291114268584,90.3687205249794,1
3.312685671687939,82.26656727890483,1829.091429428403,77.26364901816169,0
5.739426045160486,58.19777044781507,1931.5676869583097,85.09232263580168,0
3.461384814474368,83.9174738427088,1996.432411762653,87.49961437861617,0
5.189035523150357,74.52956987802861,2037.399489379697,85.77379429996718,0
5.9903508795590135,73.17226287860294,2024.4567936769809,90.23946067773414,0
,71.92166327107154,,84.7026186809659,0
6.639658278677277,75.29157092382613,2210.9598774104343,84.26179423125622,1
7.542616125339164,61.694204209080034,2098.158528912742,87.36931818805337,1
5.817256995694559,88.70347790765518,2113.3963808773046,,0
3.872178814977103,75.60111309416078,1604.4442083133806,83.43836504687812,0
6.180425051863324,76.52920295770315,,87.06457615834552,1
6.687664696383655,81.17336572362017,2119.8768870004023,,1
3.683748053432689,65.05770705667085,2182.2352986426126,82.5552913919227,0
5.590599542729972,77.98085924278212,1826.9123064415517,,0
6.449929123340764,72.58451892167376,1835.2401812778387,90.41227664066562,1
4.552843886478322,80.02600391240036,1856.4748311791004,,0
6.974976162410048,60.18817362316647,2134.103474972836,86.58239533905177,1
4.899363604017838,72.21932354014119,2258.470263731052,,0
4.992786494080892,,1898.1349731771,78.27651816304751,0
4.525873639527863,80.23584815223226,2226.9905784067623,86.23890711654401,0
,80.10780732347918,2030.8699522911488,86.90300796732613,0
6.463220531986504,93.29834293017866,2768.928555709391,87.3585569254296,1
2.599939603034195,69.816285405357,1947.153942545508,74.3926877478202,0
7.133767100162919,72.19862035121544,2186.652841150539,90.46555764741775,1
,,,82.04905318126063,0
3.842227452210794,81.62489239131261,2568.956356911909,87.74627098701271,0
1.886012081915592,71.4323620745404,1786.943839250669,87.96429512272914,0
4.539264973690484,49.90847697544246,2129.5254255074938,81.49321165752283,0
3.303146272803935,68.28516436908203,1867.6997475471217,87.6418398094062,0
7.315494645301733,65.13383814769458,1782.678253252839,83.45802703635057,1
6.283297491156761,63.6189907697318,1997.283215741257,76.71449128264737,1
4.124185600616838,64.49633675150722,2034.338119851759,89.67096770211111,0
17.331074525934827,,3529.543388765024,81.89982014793505,1
7.17157038400314,86.61245816341852,1953.9635460791997,81.58202614904778,1
5.108339447207114,80.21397910809425,1717.455317628829,83.38773652785311,0
0.980154924436056,72.13547987669253,2068.2526793735965,86.08894690130955,0
8.385410718822481,77.18873105564134,1481.339990613408,84.77091835671159,1
3.251150202313491,68.41342166109196,1977.0108043489336,87.19226769882869,0
3.0659007685941484,72.982618435345,2004.0063205737904,79.64204253388536,0
7.003340382366857,69.1685860716253,2198.650095736303,82.03045451827707,1
8.627689693093236,61.26804994063017,2243.4055623569616,84.53601171071386,1
6.449397901551519,69.9748779791517,1874.1075952730707,,1
5.346395491955744,77.70926772020196,1962.3464963425167,84.54474984634497,0
6.028448269657637,74.06503511086197,1808.4697923473325,89.34088905464652,1
6.451236127882635,71.50279289176122,,85.15422067513727,1
,,2077.4736948451587,83.06536545024973,0
5.4440719413987,80.36753165378968,,84.01310230354224,0
5.471913834413706,62.68422227390491,1896.3432748570344,84.32632115188447,0
4.330496979397145,80.72111040812484,1751.2065100251907,87.41458295584296,0
4.421551717602193,67.97399324157821,2137.420796572565,90.49844507030622,0
4.390221810419926,69.74589643478325,2450.357524816622,86.43872339074528,0
3.0893713349952474,63.6587433366123,1674.6030042991672,89.74831071496702,0
4.585764336919925,72.3889172566287,1536.7453792756078,81.14084104948125,0
3.003800597831534,82.25992418609795,1968.7782786624832,83.34147796474387,0
3.115547529255484,79.39302937038025,2003.9244489894395,82.10278986316933,0
,77.76400824595788,2054.6648266893244,86.25777836349941,0
6.893763476131158,78.50266507670726,1888.4198711914137,83.56416645928235,1
6.269474198216913,67.3164957346205,1949.840175293642,87.91909174813678,1
2.81123166940333,71.76809450470384,2091.8776026351507,81.27599315347024,0
3.429968110246294,68.05906587948462,2260.10772316121,85.17212389328513,0
6.378100585006321,84.08241980465009,1511.2378074204294,87.74743164404903,1
2.6716557100912377,66.93073966768323,1907.7651402421343,76.73878889983756,0
,82.97227642542374,2053.452198485266,93.48652522932082,0
5.780476499690994,,1770.505973847316,83.8673924604805,0
4.352629807945982,87.04764067079186,2432.792407941825,76.8998403452953,0
4.688280675591961,,1841.147529942816,85.63237559430715,0
2.0948140933729364,80.27841076501629,1989.6768282481796,85.1337738718926,0
4.4069827810382005,92.83235713241292,2139.0055242105727,84.67242248171003,0
5.652936410370306,69.13482526895349,1852.1788027995265,88.96476445170667,0
2.106292889436923,62.2005216120711,1538.3567380488955,87.98977988570823,0
4.895837629438553,61.234386902797866,1892.8363682708664,86.19150476409538,0
5.739241666952123,77.8324192008689,2257.36013898176,86.80062253578659,0
6.535790126929112,62.600740487577006,1915.7762183037155,84.58256620224765,1
4.092142821743928,72.7472092640363,1788.3914246352554,,0
6.817099130332515,78.43500765282135,2231.4180523756804,79.08321592656894,1
6.019932781363811,77.8416555141987,1917.3062759942368,,1
4.117860409423187,76.22580679572073,1872.4597965874457,85.26009852475512,0
4.9381401375351,75.78126748868031,,88.25312162425837,0
5.673567379739898,85.04931335792132,2192.687552404697,81.6245844903004,0
4.512841618604477,69.4298095097379,2595.4283829331366,,0
4.208499664691802,69.51429402064191,2206.809026914356,85.62729206439278,0
4.473286123657241,69.49380644461112,2289.959991597086,86.12492196887442,0
3.08418017054974,80.75716600099669,1873.508450253036,90.9583976377906,0
3.0197278183548377,82.93345181061174,1743.532973507631,79.91855181469965,0
8.067654861159234,81.12566194400975,2015.5828374047808,89.61877506686687,1
2.4085919974624934,85.9612393726306,2026.7924788148991,94.46965745610848,0
3.4985080020086032,65.45348907932213,1730.3718146588508,83.48894044991009,0
4.528978695841999,89.3510291633073,1956.1763675239968,,0
6.608832425530182,,2099.8294004297827,83.37210253450651,1
4.248932629122515,,2090.09834875452,85.05601986948552,0
,90.9223213114591,2126.071963346068,87.25515150002767,0
4.593031925361348,63.40373089433401,2072.7411825343606,82.63442108064781,0
5.553017589843557,70.61367701458646,1873.247835182486,91.22079413658936,0
3.296899306173533,70.08039090676102,1871.5248433377888,80.54187073996775,0
8.010999339924187,,1700.262150501531,78.0431793913088,1
3.361795743433426,65.21426548870947,2446.1937597962738,89.42684169714927,0
5.370433650766797,,2003.3625911548236,75.9015158751752,0
6.4201439105155735,,1943.786736051287,84.18348092450914,1
,78.069251716905,1767.801979636885,97.4707245168322,0
4.895704506141077,62.946025138890406,,80.516929397215,0
4.8199450010652125,72.29741768022657,1892.7880185984816,84.77041014485283,0
4.465972690208397,87.2497699430678,2103.959209071515,84.79679684552187,0
5.561790315605165,80.84327894498419,,85.64259976141247,0
8.325557424786117,74.70198338582532,2239.483013803921,87.64905192863849,1
4.137384768487867,72.1111814442538,,80.84355532652904,0
,57.90979643312557,2126.539413865178,91.75019222094716,0
4.902029994033604,66.72210937190489,1735.9923000083331,85.98045713749048,0
8.80326196736123,90.0753527305653,1935.7637187195544,87.90717618560721,1
4.3829884664405725,64.61494635613381,2076.958093128472,82.48740240097743,0
6.802441556441826,,2517.056510376456,90.14552854798214,1
7.784745830538449,,1650.5486303939258,83.97179036474775,1
3.3340440550403336,65.01997324218213,2300.644126306307,86.11021005397413,0
,76.72285541817487,2044.9785923866043,81.26757569125157,0
6.836266368381151,82.69659873211911,2209.4576338073703,81.0122734943915,1
4.822279656244729,74.77624844210378,1974.501320841017,87.75282122581153,0
4.1207270067805455,61.12072709665211,2187.718194850333,81.58470764998249,0
,83.81081709930582,2163.607756776405,82.42726663189188,0
3.876236934434544,75.56353240171661,,87.79581228686969,0
2.782356948202059,81.05629702866293,1996.6738411553413,82.48384855518556,0
5.2428527098159465,78.85215211479529,1850.0444941700375,84.52938027359134,0
3.3494945857462306,68.99017346864768,,85.06011100114839,0
6.01557605028866,78.68802583002012,2204.843317034852,77.3306044559588,1
1.828366305882512,59.750201546434255,2105.9723706109967,79.11549437850593,0
5.093060432093404,81.75101187050346,1758.55434178401,86.34511155699025,0
7.088893697396435,77.2298858859536,1865.356581675844,82.05188255538921,1
,103.8200917639728,2683.31029701214,89.22689964512168,1
,84.48400635655838,1629.2538920043955,88.86722841700218,0
6.951039269978772,77.48395697104421,1795.579400848717,,1
2.947842350855921,77.11546670703495,1716.5424107984115,92.2790871492504,0
7.090923452447402,,1896.880247028016,84.66764268902726,1
5.080593108649709,69.31004178365002,1815.3256254176088,87.59552770361536,0
5.326669019175358,83.80446901328243,1593.2487697833128,82.66239609361588,0
4.790570433421373,84.89579521585091,2505.6475576423704,94.8094796514749,0
4.874706688616145,72.26525500674387,2313.135182757308,92.93453460974408,0
5.860862966621385,74.50746726158721,1805.245144620004,85.04752173807117,0
6.11366944122484,,2068.1053491634025,86.54634491962076,1
3.235756394871057,82.33106507021213,2104.366272455324,90.43719039745922,0
4.787481691711045,,,84.41144198074358,0
,92.57906166951868,1795.3487433349803,82.37350371680118,0
4.709701744232222,68.39480812798384,2273.0266959956066,88.49595900402753,0
,73.18941972169777,1863.0236739482664,85.31375698433467,0
4.790325068417684,78.49341106212528,1666.0343989578466,85.73197779858104,0
6.637144531707677,82.02665057008242,2181.034139828624,,1
7.384751049132617,,2322.689606030607,78.12931140654642,1
6.552924660343622,67.26750827895651,2646.977243382671,85.9445696395164,1
,80.97353425364689,1700.0686837274466,88.6198481659768,0
5.041982257639371,,2174.7299212701973,84.09677300369583,0
6.493925275036935,68.73220652497629,1897.5496890516167,,1
4.279225077057886,87.00705535826751,2195.839677631008,82.18433469833782,0
8.26669522696147,87.19551335494822,1632.3776121921874,80.78118218013633,1
,76.09142684118008,1684.3075560753591,84.73107877121548,0
5.056705350736879,76.27601773847758,1806.031294208379,,0
4.382801133233698,77.96187979170205,2019.741011417021,88.07987492534089,0
5.77209437963773,71.30935712391387,1839.7296833654111,81.90014870374407,0
4.82454223557423,74.73543445149899,,90.4723769472596,0
,57.31860775088531,2256.7236545644787,92.86766785003302,0
6.786068637025539,81.49152032751113,2149.8943853113387,84.84342389212664,1
7.839707185430397,86.54071043249863,3204.696909915217,89.99884168073727,1
1.7423481689323117,85.93320305416051,,80.77401171749896,0
2.4598683972307795,,1695.7758224149582,,0
,71.25797025247417,2340.844128384585,,0
3.3550106555296195,68.8001518709291,1848.7109410985008,88.45374912075951,0
2.216514401106063,,,84.93774764451882,0
,,2393.4335541387763,73.18300423503187,0
8.907749170559637,56.48638701281094,2114.1720026826,82.43309142539148,1
4.207413947106483,86.98153626983087,1625.9602967088376,,0
6.461281353376879,,1770.4469583725522,81.08698024775809,1
6.0992738855912965,62.68669298997651,2330.686116721284,85.48897201818826,1
4.354237343979516,64.55267618267628,1957.719328589296,83.32414621791506,0
5.998713658487765,87.20555872632359,2019.8933837355412,,0
4.209580462271246,66.73135026572375,2189.706104040902,80.76479940700872,0
5.466087584008652,65.32234182935444,2174.080715520081,82.13794805805908,0
4.951028572867161,83.42805000970877,,89.48599684739972,0
4.208488008880917,78.0373863799854,,82.35589978149002,0
6.911483497039367,67.54953847382663,1921.8328885669107,82.9402451742669,1
5.00473397168378,75.64874761046957,2214.474706322836,83.17320953990702,0
2.982174547941697,,2138.392382766948,86.35597405523768,0
6.302348597934908,82.3172681293128,,86.82499795411412,1
,82.66710973901621,2270.528078248285,72.82137384302735,0
,78.88543043536396,1967.741471217554,89.08654085531043,0
5.172742629361608,76.19878730101033,1787.0844564164015,90.745472136975,0
6.738938005849933,88.35329529919436,,80.79925385055333,1
6.228242048383128,73.30100953637742,1755.3147909225586,81.11080702106067,1
,65.3562779693111,1931.8974958490785,83.19898644888691,0
5.750129217118006,76.98615431011453,2308.431069584048,81.97598392217358,0
7.624374021423355,90.41501941174124,1798.7262047423728,85.89570749578643,1
5.793606910524067,64.91889785802947,2047.1189402545256,77.21389885456455,0
4.950692403750771,71.87804682309344,1835.8276635931468,80.52828956785304,0
2.2639803062837416,77.03189664988302,1934.922739682141,91.15678880069964,0
3.259934800629244,75.92893760796723,,81.28712013060793,0
4.043530464483791,67.75034675702084,,89.9737131124117,0
3.853804482008103,83.8700850475683,,86.42135278236054,0
4.170449853632757,92.3640975301224,2135.071986008924,77.76292914164696,0
4.860520693689158,77.13983213016571,2055.8202283138426,87.54131678086482,0
5.591483953023395,68.80350501613495,1700.4019687619889,84.52933079122859,0
4.942629292130763,,2271.0495610108856,83.17813177500103,0
4.922377534593637,79.46936063296984,2052.575760055499,85.97982837268802,0
,84.52047472364228,,86.89853394226716,0
2.2177572858344563,80.17175279831511,1997.7044116537152,87.83036728789848,0
3.192277850736819,75.18111739595314,1870.560638194445,89.71301139019201,0
5.321133561532543,71.299323465571,2054.4505849371817,86.63254365111342,0
3.298092746745862,65.06751908925152,2118.8971089821457,79.49746364485455,0
,80.99041306577988,1563.2760771636113,83.10541816939524,0
8.001472408725993,82.83421830130825,1865.309790663476,96.77219334107448,1
6.673287371642688,63.14731092881021,1936.2632573991027,87.8979642415269,1
,88.48012955986034,,94.477149203246,0
7.671940498074334,81.2431591055701,2298.327751481781,90.58173632879674,1
5.47775796776801,84.05930040344323,1807.0647963508045,85.967208286223,0
4.400705888412291,62.80129919070363,1875.5095382955396,86.20562827912447,0
,64.41776571828787,,84.85367984049262,0
4.440173315347843,,1799.6181024738646,78.048781536614,0
4.434121590966047,84.0889277770956,1913.2033762219344,85.0721890098729,0
5.266235658980361,90.14446601217092,2192.7005549969927,89.84269821016879,0
4.7735640241255615,80.53113503712582,1736.5411261589136,82.60144002071519,0
5.043361724973317,72.28534587587794,2106.953598788226,86.64781199624724,0
6.35378734331877,,,88.40636418357279,1
7.0084535698676,84.88521557372597,1859.6655008894488,81.3612782427501,1
6.439862916361451,67.45032949292617,1917.6276749455037,,1
2.6917694067423104,87.3426997211383,2418.714918228516,,0
,72.31519443336806,1931.299423811828,81.71133757324237,0
6.776363181103503,89.74108344379471,1449.6891316372703,79.84957886538776,1
3.254301367821745,82.50820776445077,1500.2777732846876,81.3982061544879,0
4.496919466249985,74.28208705436265,2008.5073965866704,90.67782272319135,0
3.407221257966018,68.83293943453589,2153.4427139474774,81.33809188363882,0
2.53699921420411,73.08049171618993,2093.863964406813,,0
5.308596598543693,80.75795720141844,2041.8925264502475,82.98852498531618,0
6.2228480110458175,77.6719236226853,2290.5648993764166,89.71546374814776,1
3.05458245575874,71.35114751466486,1865.1021948157168,90.24464918641446,0
1.3547034166932277,75.80858315038768,2223.7276390067063,88.45627992855579,0
